layer,head,bucket_index,bucket_pair_lo,bucket_pair_hi,bucket_pairs,base_alpha,chosen_bucket_alpha,residual_gamma,head_fakeq_err_before,head_fakeq_err_after,head_fakeq_err_delta,head_fakeq_err_gain_pct
22,6,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.851858418702688,4.714673694063506,0.13718472463918197,2.827467596959745
22,6,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.851858418702688,4.788338610302885,0.06351980839980254,1.3091851187361472
22,6,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.851858418702688,4.732249981577735,0.11960843712495262,2.4652087262870723
22,6,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.851858418702688,4.778227579419369,0.07363083928331893,1.5175801296981515
22,7,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.878099316311991,4.724732356776572,0.15336695953541835,3.143990099229242
22,7,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.878099316311991,4.80146143816232,0.07663787814967016,1.5710602261294468
22,7,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.878099316311991,4.7698019367686895,0.1082973795433011,2.2200732810249058
22,7,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.878099316311991,4.787831273901806,0.09026804241018471,1.8504756987692992
23,0,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.762416217724464,4.665135896917759,0.09728032080670523,2.042667342779772
23,0,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.762416217724464,4.509541083440502,0.25287513428396213,5.30980751625251
23,0,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.762416217724464,4.711636340944065,0.05077987678039886,1.0662628896527244
23,0,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.762416217724464,4.652690394834886,0.10972582288957788,2.3039948184538583
23,1,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.473880210370044,4.184724311104365,0.28915589926567975,6.463201643071329
23,1,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.473880210370044,4.363425345506914,0.11045486486313028,2.468882930908745
23,1,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.473880210370044,4.358975939915929,0.11490427045411522,2.5683358751487724
23,1,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.473880210370044,4.3286286542047705,0.14525155616527385,3.2466572490831127
23,2,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.063933669177096,4.955449833267762,0.1084838359093343,2.1422839041049926
23,2,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.063933669177096,4.954724850867289,0.10920881830980722,2.1566004897444473
23,2,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.063933669177096,4.914833153441984,0.14910051573511218,2.9443615472819067
23,2,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.063933669177096,4.968227225135818,0.09570644404127826,1.8899624342202497
23,3,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.67327968634591,4.522438898126794,0.15084078821911628,3.227728669008047
23,3,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.67327968634591,4.607961486125691,0.06531820022021861,1.3976950793478327
23,3,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.67327968634591,4.592597581212848,0.08068210513306173,1.7264557344768718
23,3,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.67327968634591,4.608297480640678,0.06498220570523205,1.3905053852242766
23,4,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.927809897342635,4.861928291577586,0.06588160576504887,1.3369348075009166
23,4,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.927809897342635,4.8204219884155375,0.10738790892709726,2.179221828037789
23,4,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.927809897342635,4.857857321056907,0.06995257628572737,1.4195469740715834
23,4,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.927809897342635,4.833288945055988,0.09452095228664703,1.918112797687636
23,5,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.9660884371300025,4.784732857984092,0.18135557914591072,3.6518797730215127
23,5,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.9660884371300025,4.928279238493293,0.03780919863670906,0.7613476706137703
23,5,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.9660884371300025,4.849352941609638,0.11673549552036455,2.3506527722617085
23,5,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.9660884371300025,4.801978987336236,0.16410944979376652,3.3046018384764912
23,6,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.688599002451552,4.579764938734149,0.10883406371740278,2.32124913349374
23,6,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.688599002451552,4.60993161465972,0.0786673877918318,1.677844229175892
23,6,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.688599002451552,4.567877436157865,0.12072156629368713,2.5747897448803965
23,6,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.688599002451552,4.562944587697228,0.12565441475432415,2.6799991786165247
23,7,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.144255335757796,5.00986492085366,0.13439041490413572,2.612436711101526
23,7,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.144255335757796,5.097094615273084,0.04716072048471176,0.9167647678157981
23,7,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.144255335757796,5.073865056255006,0.07039027950279042,1.3683278707708486
23,7,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.144255335757796,5.082939155669543,0.06131618008825335,1.1919350048984478
24,0,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.948705839761108,4.865487941114288,0.08321789864682039,1.6816093205256593
24,0,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.948705839761108,4.857003825462035,0.09170201429907276,1.8530504190061043
24,0,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.948705839761108,4.833878797243022,0.11482704251808595,2.3203448787659013
24,0,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.948705839761108,4.903832923816326,0.044872915944782044,0.9067606238431869
24,1,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.80884462296146,4.696050765185468,0.11279385777599149,2.345550056606507
24,1,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.80884462296146,4.69083281078225,0.1180118121792102,2.454057500958188
24,1,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.80884462296146,4.724061648626479,0.08478297433498128,1.7630632923791343
24,1,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.80884462296146,4.7262306546997435,0.08261396826171641,1.7179587767766085
24,2,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.390447280960801,4.346990361255419,0.04345691970538201,0.989806207076741
24,2,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.390447280960801,4.316136152510053,0.0743111284507485,1.6925639620591533
24,2,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.390447280960801,4.310392049524264,0.08005523143653726,1.8233958026030106
24,2,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.390447280960801,4.356176897828182,0.03427038313261921,0.7805670115031995
24,3,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.483285046630509,5.392808168044981,0.09047687858552766,1.6500487903893655
24,3,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.483285046630509,5.416968003222524,0.0663170434079845,1.20944001349586
24,3,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.483285046630509,5.464594317412383,0.018690729218125313,0.34086736434777926
24,3,3,56,63,"56,57,58,59,60,61,62,63",8.0,6.400000095367432,0.800000011920929,5.483285046630509,5.436623056063013,0.04666199056749587,0.8509860452388804
24,4,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.734533077612596,4.542651566235428,0.19188151137716858,4.052807494037521
24,4,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.734533077612596,4.653795816681939,0.08073726093065758,1.7052845466942985
24,4,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.734533077612596,4.663710705475158,0.07082237213743792,1.4958681453156164
24,4,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.734533077612596,4.59205631351208,0.14247676410051646,3.0093097199853305
24,5,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.609042818774396,4.440427919317092,0.168614899457304,3.6583495985429115
24,5,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.609042818774396,4.527829369620565,0.08121344915383144,1.7620458812623299
24,5,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.609042818774396,4.473813655910262,0.13522916286413444,2.9339966709203544
24,5,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.609042818774396,4.506057610747829,0.10298520802656697,2.2344163870005453
24,6,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.731010529573245,4.581063166969792,0.1499473626034531,3.169457384762551
24,6,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.731010529573245,4.653543982374915,0.07746654719833046,1.6374207310275894
24,6,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.731010529573245,4.556857534154656,0.17415299541858875,3.6810950711263373
24,6,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.731010529573245,4.66119944512148,0.0698110844517652,1.4756061948156862
24,7,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.0754614018290365,5.000373172494582,0.07508822933445458,1.4794365160061143
24,7,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.0754614018290365,5.040344684936871,0.035116716892165556,0.6918921081640104
24,7,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.0754614018290365,5.0072638254582245,0.06819757637081203,1.3436724461392962
24,7,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.0754614018290365,5.038411890739101,0.03704951108993537,0.7299732606888488
25,0,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.033224212289218,4.869525607023488,0.1636986052657301,3.2523606809734487
25,0,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.033224212289218,4.98694091563451,0.04628329665470776,0.9195556307962909
25,0,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.033224212289218,4.978953736617997,0.05427047567122134,1.078244746949947
25,0,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.033224212289218,4.877531947779675,0.15569226450954332,3.09329085975153
25,1,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.510011173557831,4.338884133266307,0.17112704029152415,3.7943817366759753
25,1,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.510011173557831,4.409796976123483,0.10021419743434734,2.2220387838926565
25,1,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.510011173557831,4.398456455219796,0.11155471833803521,2.4734909525741284
25,1,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.510011173557831,4.368919375867347,0.14109179769048374,3.1284134841550757
25,2,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.494688077156473,5.4029286947490744,0.09175938240739878,1.6699652667979052
25,2,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.494688077156473,5.355162080735224,0.1395259964212494,2.5392887541935734
25,2,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.494688077156473,5.423895828305827,0.07079224885064583,1.2883761162886822
25,2,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.494688077156473,5.400372139591599,0.09431593756487455,1.7164930245445977
25,3,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.538062943349042,4.377343287791193,0.16071965555784828,3.5415915901606887
25,3,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.538062943349042,4.442692103088348,0.09537084026069387,2.101575968673348
25,3,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.538062943349042,4.423013105813865,0.11504983753517628,2.535219078523198
25,3,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.538062943349042,4.364309589207208,0.17375335414183368,3.828800003677463
25,4,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.956180397677218,4.901705939022631,0.05447445865458711,1.0991217890316767
25,4,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.956180397677218,4.76398879914452,0.1921915985326983,3.877816849095556
25,4,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.956180397677218,4.857700151689218,0.09848024598800009,1.987018996204299
25,4,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.956180397677218,4.892043529080889,0.0641368685963295,1.2940785736206883
25,5,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.4574683849926915,5.304660826521432,0.1528075584712596,2.7999714829582882
25,5,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.4574683849926915,5.429551838343144,0.027916546649547236,0.5115292417692058
25,5,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.4574683849926915,5.437134589496395,0.020333795496296325,0.37258659257122856
25,5,3,56,63,"56,57,58,59,60,61,62,63",8.0,6.400000095367432,0.800000011920929,5.4574683849926915,5.408833561346215,0.0486348236464762,0.8911608866157698
25,6,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.849528681131485,4.7976209066928615,0.05190777443862338,1.0703674078799825
25,6,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.849528681131485,4.66801026907817,0.18151841205331465,3.7430114138630692
25,6,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.849528681131485,4.740005100869004,0.10952358026248099,2.2584376227862024
25,6,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.849528681131485,4.7794492523259695,0.07007942880551532,1.4450771077647178
25,7,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.22347722107231,5.180706827374302,0.0427703936980075,0.8188107631725695
25,7,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.22347722107231,5.144620478939491,0.07885674213281835,1.5096599218370883
25,7,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.22347722107231,5.162884605100598,0.060592615971711616,1.1600053643820192
25,7,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.22347722107231,5.178647161970841,0.044830059101468756,0.8582416885177063
26,0,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.001978736414055,4.877814261144499,0.12416447526955654,2.482307139085735
26,0,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.001978736414055,4.921465545127077,0.08051319128697809,1.6096268202990887
26,0,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.001978736414055,4.943222124214961,0.058756612199093894,1.17466737256098
26,0,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.001978736414055,4.94148929967895,0.06048943673510543,1.2093101534947872
26,1,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.7502880477715745,4.657925160372104,0.09236288739947085,1.9443639305788951
26,1,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.7502880477715745,4.690191005143004,0.06009704262857074,1.2651241782435296
26,1,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.7502880477715745,4.6733766627116164,0.07691138505995809,1.619088869695771
26,1,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.7502880477715745,4.696027728253649,0.054260319517925204,1.1422532480610195
26,2,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.996314127276941,4.890032299827466,0.10628182744947523,2.1272046701234992
26,2,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.996314127276941,4.937812063311954,0.05850206396498692,1.1709044402472615
26,2,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.996314127276941,4.918244404716378,0.07806972256056266,1.5625463205835644
26,2,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.996314127276941,4.85266976411698,0.14364436315996088,2.8750066449134377
26,3,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.446248549013724,4.25154423537893,0.19470431363479435,4.379069489445975
26,3,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.446248549013724,4.341054183190654,0.10519436582306962,2.365912851327307
26,3,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.446248549013724,4.3209280035431075,0.12532054547061655,2.818568149961284
26,3,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.446248549013724,4.348680519325261,0.09756802968846312,2.194389913494734
26,4,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.229842682291183,5.139739787353918,0.09010289493726553,1.7228605220260973
26,4,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.229842682291183,5.098347449349637,0.1314952329415462,2.514324826381554
26,4,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.229842682291183,5.12787806864368,0.1019646136475032,1.949668849366473
26,4,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.229842682291183,5.159907740929584,0.06993494136159928,1.3372283950032877
26,5,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.911756025448331,4.832928239645888,0.0788277858024431,1.6048799124799347
26,5,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.911756025448331,4.840032924941616,0.07172310050671538,1.4602333693919314
26,5,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.911756025448331,4.838259511917937,0.07349651353039377,1.4963388480535373
26,5,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.911756025448331,4.806223697309891,0.10553232813844016,2.148566166390715
26,6,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.099698392041522,5.023115493802454,0.07658289823906816,1.5017142652707023
26,6,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.099698392041522,5.026139065849146,0.0735593261923757,1.4424250325699808
26,6,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.099698392041522,5.037370695638468,0.062327696403054134,1.222183972689863
26,6,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.099698392041522,4.92141837362967,0.1782800184118516,3.4958933785196296
26,7,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.752449340184396,4.614440683918669,0.13800865626572634,2.903947972654698
26,7,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.752449340184396,4.637076301425185,0.1153730387592109,2.4276542578512665
26,7,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.752449340184396,4.685130892596797,0.0673184475875983,1.4165000564737495
26,7,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.752449340184396,4.61254988890061,0.1398994512837861,2.9437336680449073
27,0,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.57235843067747,4.449795309691816,0.12256312098565392,2.6805230351876457
27,0,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.57235843067747,4.44624970173504,0.1261087289424303,2.758067436190588
27,0,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.57235843067747,4.5228826874883055,0.04947574318916459,1.0820617836347957
27,0,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.57235843067747,4.489723800431744,0.08263463024572637,1.8072649268111445
27,1,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.505423787297222,4.3489522955968765,0.15647149170034513,3.472958351698398
27,1,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.505423787297222,4.440929351565071,0.06449443573215063,1.4314843348141615
27,1,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.505423787297222,4.395339811042463,0.1100839762547583,2.443365628892306
27,1,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.505423787297222,4.338107913897805,0.16731587339941623,3.713654503959284
27,2,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.195371412965052,5.109318846071083,0.08605256689396867,1.6563313775647386
27,2,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.195371412965052,4.936153870959289,0.2592175420057634,4.989393854670061
27,2,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.195371412965052,5.125612233357024,0.06975917960802835,1.3427178552421544
27,2,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.195371412965052,5.132010150564014,0.06336126240103823,1.2195713716043508
27,3,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.4005786774112785,5.231774244534191,0.16880443287708768,3.1256730613542816
27,3,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.4005786774112785,5.316375843682154,0.0842028337291243,1.5591446539111657
27,3,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.4005786774112785,5.350066105189419,0.050512572221859564,0.9353177731330142
27,3,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.4005786774112785,5.3596691001157835,0.04090957729549505,0.7575035887655044
27,4,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.032985483007706,4.9333260794027485,0.0996594036049574,1.9801249962159848
27,4,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.032985483007706,4.953295068551476,0.0796904144562296,1.583362692486979
27,4,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.032985483007706,4.9510211649400535,0.08196431806765236,1.628542707790021
27,4,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.032985483007706,4.887109233964196,0.1458762490435097,2.8984039301526905
27,5,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.685332172789222,4.430347268393618,0.25498490439560406,5.442194811212482
27,5,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.685332172789222,4.59781593722367,0.08751623556555188,1.8678768620465314
27,5,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.685332172789222,4.600053678103526,0.0852784946856957,1.8201163021261013
27,5,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.685332172789222,4.535513291584817,0.14981888120440523,3.197614932714934
27,6,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.489554192907435,4.460310760543175,0.02924343236426008,0.6513660623689239
27,6,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.489554192907435,3.4183209368153107,1.0712332560921243,23.860570784164956
27,6,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.489554192907435,4.464944379162285,0.024609813745150255,0.5481571819319758
27,6,3,56,63,"56,57,58,59,60,61,62,63",8.0,6.400000095367432,0.800000011920929,4.489554192907435,4.478133625966849,0.011420566940586241,0.25438086834163554
27,7,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.85467903686326,4.773706015611575,0.08097302125168504,1.6679376872668374
27,7,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.85467903686326,4.765666167066451,0.08901286979680911,1.8335479878464374
27,7,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.85467903686326,4.768666425428677,0.08601261143458316,1.7717466135548736
27,7,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.85467903686326,4.756249025842871,0.09843001102038862,2.027528705254775
28,0,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.02776076334496,4.927573010239797,0.10018775310516315,1.9926913355859122
28,0,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.02776076334496,4.956165537343791,0.07159522600116919,1.4239982642598334
28,0,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.02776076334496,4.96207860801102,0.06568215533394017,1.3063898308924697
