method,layer,head,mean_logit_mse,sink_mse,local_mse,long_mse,top1_match_rate,mean_attention_kl,mean_attention_l1,mean_margin_drop,query_count,logit_count
fireq,12,7,1.999904761857026,0.21155338677391455,1.756135398973784,2.006141795509397,0.875,0.06412056348450523,0.11673460726979101,0.055412232875823975,32,295552
fireq,11,30,1.995622352225458,0.41183033964067,2.473933616848142,1.993097995809093,1.0,0.007382865065665101,0.023049092452765763,0.16737687587738037,32,295552
fireq,16,5,1.994725669880037,0.5689658992530312,1.6723767245725016,2.0089901990100527,0.84375,0.023121578245309138,0.06727868599773501,0.2129499912261963,32,295552
fireq,26,2,1.9864147994517705,0.41477339649862915,1.702419804252494,1.9976319899153174,1.0,0.0017828176343206437,0.009715404328431987,-0.023864030838012695,32,295552
fireq,11,31,1.967425744209661,0.5274303885059053,2.074130058223892,1.9539591314987412,0.9375,0.051990355514934805,0.11881333879968281,-0.02235877513885498,32,295552
fireq,11,3,1.9419758637946565,0.3132444207384706,1.5089283971862824,1.9570767344825803,0.875,0.06103158203393022,0.11561783147772076,-0.045982539653778076,32,295552
fireq,10,8,1.9415442356181813,0.5884313817304792,1.2321329321702148,1.9486245678457277,1.0,0.008302678053884183,0.04449759217013849,0.06702739000320435,32,295552
fireq,11,11,1.920975188169817,0.4240811754379556,1.795138007311865,1.911538602034658,0.90625,0.0455683319408485,0.10519237324433206,0.14814317226409912,32,295552
fireq,23,26,1.9200730479730843,0.5436483661604161,1.6471778234639733,1.918316512266659,0.90625,0.019767655077831847,0.043169373930822985,0.04355919361114502,32,295552
fireq,19,14,1.8985553146664471,0.5749283569643612,1.8141692728693564,1.8986823859731934,0.96875,0.0021991161883342936,0.013759806391945517,0.015458941459655762,32,295552
fireq,21,28,1.894759114082869,0.5013246784028598,1.7308396147569107,1.8977251771166221,1.0,2.631709639899782e-05,0.005362011514080223,0.01654893159866333,32,295552
fireq,30,9,1.8896361737671443,0.6775526904391882,1.2829099399640518,1.8981340551118446,0.9375,0.041737650608860144,0.11533113731335298,-0.0101165771484375,32,295552
fireq,12,9,1.883812614544147,0.27086983987735586,1.5050240092573772,1.8881240605832912,0.90625,0.07431276538753373,0.10230858219824768,0.06930893659591675,32,295552
fireq,19,2,1.8678228796763132,0.36543110731694467,1.7954962771351546,1.8532634205197867,1.0,0.0019386093032132123,0.013103689958370524,-0.007266104221343994,32,295552
fireq,26,19,1.8633933347945228,0.4325079720634967,1.7411467484155558,1.84734017089531,0.90625,0.08362220443621873,0.1472109332951177,-0.08870619535446167,32,295552
fireq,18,12,1.853297384573609,0.3371405754251214,1.423810462268778,1.8545604591793121,0.96875,0.021056060961171852,0.034709182735923605,-0.06824493408203125,32,295552
fireq,29,21,1.8511484611508142,0.6740633977986509,1.78024656945315,1.8548279220142359,0.96875,0.02677641109263007,0.06648459556527087,-0.022833287715911865,32,295552
fireq,16,13,1.8229139621762545,0.533754094944954,1.9063990571118217,1.8137793977749914,0.9375,0.020228180224028947,0.061139327801129184,0.007251173257827759,32,295552
fireq,11,10,1.8145647937379377,0.30139447385852874,2.0165130053841414,1.8143367056082431,0.9375,0.07385352063048112,0.09494509209230273,-0.16667520999908447,32,295552
fireq,12,12,1.7775094877080884,0.3130528664026133,1.008949265000221,1.7935915987409488,0.96875,0.03379117717870379,0.08198595152240001,-0.3610988259315491,32,295552
fireq,19,24,1.773851946657873,0.5366003343376796,1.8147547785607099,1.7614717619798477,0.90625,0.02074448008923152,0.05796571228688663,-0.013234466314315796,32,295552
fireq,12,5,1.7724091048056996,0.34043997460609715,1.750038892564344,1.7709902525830399,0.9375,0.04191130890897521,0.0808565618732473,-0.04309666156768799,32,295552
fireq,27,18,1.7640740239350474,0.32566418373875783,1.798054974006688,1.7611112648355565,1.0,1.3990673428665445e-06,0.0011081014199589845,0.0015254020690917969,32,295552
fireq,22,23,1.7570084172206846,0.543956209023665,1.4710463373676728,1.7452091194237531,0.9375,0.0015772822623674188,0.00837361576850526,0.04734534025192261,32,295552
fireq,17,18,1.7568149377670172,0.6078598462499981,1.50911725345621,1.740010397867908,0.96875,0.03814257560138312,0.09552280338376917,0.05183905363082886,32,295552
fireq,19,8,1.7451231622390841,0.3369813104946899,2.1150442667940164,1.7493375613687387,0.9375,0.053896440302200976,0.11464416020018753,0.11470332741737366,32,295552
fireq,17,5,1.7282571920276912,0.4363686525680823,1.4226210656365137,1.7217239514531961,0.96875,0.04548239262384912,0.11417945170524035,0.04277902841567993,32,295552
fireq,17,15,1.7280713311107516,0.3704032704913516,1.3823874590466656,1.72924012679033,0.84375,0.052665760102758405,0.12617540488916604,-0.28719037771224976,32,295552
fireq,15,18,1.7249761072168934,0.3776732479762286,1.8063045093629002,1.7255422676318803,1.0,9.229177777361763e-06,0.0009089092609428917,-0.0001399517059326172,32,295552
fireq,12,27,1.717729725217587,0.3866148473679859,1.4897145607359141,1.7238131984902894,0.875,0.05382613739661757,0.1471194327723424,0.14059564471244812,32,295552
fireq,21,31,1.7101337881077654,0.36079046910826584,1.6763728670108855,1.7110563906379959,1.0,1.8359696838388118e-06,0.0012708923436548503,0.002541959285736084,32,295552
fireq,27,19,1.7062893217592074,0.33683722783556,1.7310082943361138,1.7007889467191057,1.0,1.298495128310151e-06,0.0010867838318517897,0.0006934404373168945,32,295552
fireq,21,27,1.7023375883550396,0.41234583645710515,1.3356278049069792,1.7084290915732705,0.96875,0.01478638408266697,0.03481975267072812,0.0586358904838562,32,295552
fireq,16,14,1.695343620074108,0.3760093307995721,2.0382971166755866,1.6848985906004261,0.90625,0.015214466235290158,0.04824453165588238,0.031637609004974365,32,295552
fireq,20,3,1.673978281376433,0.4286735378322192,1.6015594155485708,1.679100218180269,0.96875,0.0012279803837452752,0.010216033861638671,0.07675206661224365,32,295552
fireq,20,30,1.6739426271792752,0.3465263873624831,1.9691074452546389,1.6613514175653932,1.0,0.01217185940924903,0.03823244547524496,-0.0695074200630188,32,295552
fireq,29,26,1.6658107195562766,2.2789176810711798,1.984336656015225,1.644762037664338,1.0,0.027328658385130877,0.05227319320999868,-0.21153965592384338,32,295552
fireq,12,23,1.657965592509995,0.48456559550823475,2.018758956821988,1.6290765811736652,0.9375,0.02089695580582429,0.06427873912161886,-0.023497074842453003,32,295552
fireq,18,31,1.6538610871756882,0.4531127328733055,1.880852756620553,1.6533061259090815,0.96875,0.00598763416449799,0.011650884991468047,-0.028524309396743774,32,295552
fireq,19,21,1.6472227290726356,0.602693334768528,1.580472247283936,1.6569120280599445,1.0,4.991376959212219e-05,0.001139000620587199,0.002265334129333496,32,295552
fireq,24,1,1.6461205777033228,0.4645108691193163,1.3576986775715845,1.6497804434863448,1.0,2.4261030224792535e-06,0.0007587351915390173,-0.0002446174621582031,32,295552
fireq,25,2,1.6439369687802614,0.5935925010533829,1.3805565985725163,1.6177140798658312,0.96875,0.004006523648882876,0.05025297868269263,-0.015367388725280762,32,295552
fireq,19,1,1.641535769433554,0.34760505554583687,1.4394127110982484,1.632463102180531,0.96875,1.437050693375852e-05,0.0026241561488120624,0.0017493963241577148,32,295552
fireq,12,3,1.641272849465769,0.25645889849513015,0.9209785183706704,1.654274627920097,0.96875,0.05017751899284306,0.1301190012444522,0.1138109564781189,32,295552
fireq,19,22,1.62807190958742,0.5302570924281104,1.5107410624016904,1.6366410142229115,1.0,0.016272503309853414,0.03987341601077787,-0.0033929944038391113,32,295552
fireq,17,14,1.6216005284592232,0.33148315045698107,1.2034939001726186,1.6187562872465608,0.84375,0.05026995795694944,0.1305070966524795,-0.23134413361549377,32,295552
fireq,29,30,1.6138879319194646,0.41810183415230495,1.6156211542455774,1.610009054047682,0.96875,0.0031498355807144662,0.010776979511405216,-0.1339384913444519,32,295552
fireq,30,28,1.6101944242829267,0.34414776584890205,1.0992807235894193,1.6215174445052654,1.0,0.0027341051609317546,0.005997287949867314,-0.0015488862991333008,32,295552
fireq,18,19,1.6092045418092924,0.38934325418085836,1.349943675634242,1.6138997836700708,0.84375,0.0016727444075286257,0.018194253090769053,-0.02104771137237549,32,295552
fireq,11,28,1.5954142133387066,0.41524731182589314,1.9216078507450696,1.5990241989192209,0.96875,0.003931487447516702,0.015471465954760788,0.03349369764328003,32,295552
fireq,17,9,1.5915278249617515,0.38095609709111566,1.1220273816320343,1.594580184215499,1.0,0.012727410072117529,0.030733094122021853,-0.06812858581542969,32,295552
fireq,10,14,1.5756958787094697,0.3395286977407013,1.6482517822113492,1.5718250325694574,1.0,0.0003020842888332709,0.0025801920743049322,-0.0037601590156555176,32,295552
fireq,13,29,1.5755474282062176,0.4056593578590619,0.834910319381299,1.5917061327666324,0.96875,0.025481136768014778,0.0751115879545523,0.07997696101665497,32,295552
fireq,18,3,1.57329337331023,0.18352964563762544,1.5382848179055761,1.574915886305351,0.96875,5.674638200958704e-05,0.001273077912983922,0.014421045780181885,32,295552
fireq,20,29,1.5660525893590063,0.47245733577758076,1.4685126751094952,1.5632418273352437,1.0,0.017095216957782225,0.03469455936663088,-0.16236168146133423,32,295552
fireq,17,10,1.562381225843934,0.4553738390158469,1.3672663029192327,1.5685063451978172,0.96875,0.028079778540973876,0.04856504969166053,-0.07199302315711975,32,295552
fireq,12,21,1.5609383003714836,0.5403231252483165,1.5027351468524577,1.5569274465819896,0.875,0.04046435414570393,0.108291345896248,-0.0340651273727417,32,295552
fireq,18,5,1.5595362625834222,0.27566496328437645,1.3912493294904364,1.563028386281896,0.84375,9.011547925652508e-07,0.0007905803854555415,-0.00011169910430908203,32,295552
fireq,16,29,1.558222593872121,0.3018882379378483,1.5177156488859356,1.54066955931262,0.90625,0.07398175384070771,0.1523389804211055,0.22024062275886536,32,295552
fireq,18,24,1.5575793792156845,0.3509254873565587,1.7069983326961862,1.5550162087605273,0.9375,0.05387149819786213,0.10886098909793418,0.008208006620407104,32,295552
fireq,18,10,1.5552233970490286,0.21554444001519413,1.0541660650330078,1.5583460531172304,1.0,0.026179971825111892,0.05318355768554284,-0.0480920672416687,32,295552
fireq,12,16,1.5502164373237661,0.4973341981352878,1.42634602765059,1.561551372420574,0.90625,0.053572512848161224,0.1396932356697107,0.20615488290786743,32,295552
fireq,23,8,1.5460370622089752,0.3393758066315204,1.1608378033937479,1.5449263538759115,0.96875,0.0072437384295835905,0.026857457147343666,-0.0755506157875061,32,295552
fireq,24,5,1.5456487085051134,0.38591310006621643,1.5315947363833273,1.5416335666481666,0.96875,5.925249269012056e-07,0.0007099937932935063,0.0002657771110534668,32,295552
fireq,12,18,1.5419161845164386,0.46649046421069623,1.562737356772322,1.5458673526580402,0.9375,0.036637550422351506,0.11368330473031962,0.0418207049369812,32,295552
fireq,22,9,1.534698452391152,0.46821452478275066,1.2026456109418904,1.5333247000425247,0.9375,0.04562938643024772,0.08142674286978036,-0.18198812007904053,32,295552
fireq,27,28,1.5307150083395133,0.7700322184225952,1.616211322423756,1.5132431699175661,0.9375,0.006136268574007175,0.029541387355493498,-0.1126977801322937,32,295552
fireq,16,31,1.5299228206777227,0.4310966242391846,1.2614971722879942,1.5264372194997613,0.9375,0.04846001888574469,0.13992295375248265,-0.24202197790145874,32,295552
fireq,18,25,1.5293092709565752,0.42260730380874534,1.9140829703913587,1.5346065371388762,0.9375,0.047360185135994826,0.11817114538999363,0.02993011474609375,32,295552
fireq,18,13,1.5284243665211088,0.41766916542605803,1.393269559069336,1.5315869097624142,0.96875,0.007102293792343062,0.01792111761005799,0.021351516246795654,32,295552
fireq,25,19,1.5081027442389037,0.3231377666239005,1.5316039245864714,1.5144015262515804,0.96875,0.01718542862420451,0.044305977730547265,0.21605077385902405,32,295552
fireq,16,12,1.505680385097472,0.33458208149205576,2.252777410107167,1.4858921295348444,0.9375,0.024890921769999075,0.0804505830949438,0.021836966276168823,32,295552
fireq,31,7,1.5048444482747558,1.0350868787625804,1.454314575771631,1.5078726675379421,0.96875,0.09338678572233955,0.16191873742309204,0.2154807448387146,32,295552
fireq,20,28,1.5037762352945885,0.46529100347177155,1.4435158673506099,1.4965020141471257,0.96875,0.013312512163511859,0.0594797342004319,-0.00041031837463378906,32,295552
fireq,26,10,1.5030876371135287,0.4575009652454246,1.4138926670917402,1.50002421078572,0.96875,0.008112665246779116,0.032344206076714954,-0.01994866132736206,32,295552
fireq,28,16,1.502390030564583,0.3699877953044488,1.1919949352195485,1.47664070379147,0.9375,0.011534062240347698,0.04061830928443655,-0.005748867988586426,32,295552
fireq,28,30,1.5020435632402607,0.9020849100125778,1.1536833717893533,1.4987054478976247,1.0,0.02080532927371115,0.04453038393313591,-0.14022862911224365,32,295552
fireq,28,15,1.5003130032782779,0.6189659740817224,1.1439157049957414,1.5012586526846294,1.0,0.00401838085560513,0.021539270048492654,0.0651843249797821,32,295552
fireq,30,20,1.4919738872986898,0.41461531848620686,1.3797409001634746,1.4852481355566671,0.96875,0.022178584113092446,0.055006084139736885,-0.039427876472473145,32,295552
fireq,16,15,1.4894442647706563,0.3894519549082617,1.6131119870712625,1.4846878883542072,0.96875,0.040978037795230904,0.1081527367371109,0.12603402137756348,32,295552
fireq,23,15,1.4885903223803518,0.34943961894955283,1.079645606138851,1.4900592754004587,0.90625,0.03662914486360336,0.08089089647432957,0.02408510446548462,32,295552
fireq,20,8,1.4858383664618673,0.29400906402834515,1.5076427338922793,1.4878405055462245,0.96875,0.08237905355975603,0.12705166476635466,-0.16231024265289307,32,295552
fireq,29,27,1.4775845993671024,1.8855359775110883,1.5991791600661631,1.4681698219001784,1.0,0.008717301222337603,0.038450426032902385,0.0662028044462204,32,295552
fireq,23,9,1.4763273316542747,0.3679807857257547,1.0697651304308642,1.4647487015456784,0.96875,0.00028364235231492785,0.0019487490972096566,-0.009761154651641846,32,295552
fireq,18,26,1.4689816703985836,0.31352292899250644,1.390257569063279,1.4741498402574618,0.9375,0.05450094893145119,0.13565059298025517,-0.3563064932823181,32,295552
fireq,25,1,1.466557308136787,0.3527054837215692,1.5299689700615775,1.462180894004155,0.9375,0.027391643291366563,0.12304460487098368,-0.009146392345428467,32,295552
fireq,21,0,1.4657631231238881,0.40191499812995607,1.598531149517759,1.465124340475437,0.9375,0.016710158370738415,0.0484476364606552,0.10697948932647705,32,295552
fireq,12,13,1.4602879738884234,0.20434053458862764,0.8527105294584387,1.472953081443172,0.96875,0.03136815390521641,0.09884086014699278,-0.23155254125595093,32,295552
fireq,18,29,1.4599122514171046,0.33343529379963,1.5598101802352196,1.4599778650698076,1.0,0.00872927363002507,0.031325325996249376,0.04262426495552063,32,295552
fireq,18,7,1.4590709812021974,0.21367458545274168,1.4457577081297122,1.458133713363617,1.0,0.014944559961767911,0.045438311316047475,-0.12731999158859253,32,295552
fireq,29,24,1.458922129023954,2.298690724334987,1.8163890273578573,1.4307682443472725,0.96875,0.04282321054885685,0.07416295603630374,-0.09425117075443268,32,295552
fireq,10,9,1.454149018346566,0.44516993883042777,1.2831003536397971,1.4353229098125906,0.96875,0.02334575947267581,0.08246341736639806,0.014781355857849121,32,295552
fireq,13,24,1.4512110461070848,0.36224043915467335,1.0230094459720414,1.4499734662992811,0.9375,0.05938096708727958,0.1415781322966243,0.1492728590965271,32,295552
fireq,30,25,1.4499571825423976,0.5470764673588565,1.489334223307851,1.4494018222408147,1.0,0.023517033391085396,0.06983740647201442,-0.328732967376709,32,295552
fireq,26,11,1.445414498296119,0.426945876531885,1.4548111371837487,1.4361829924373046,1.0,0.006917917110205618,0.017772808193310397,0.0008318424224853516,32,295552
fireq,25,3,1.4407669373412042,0.9339190770434216,1.1898713997538428,1.447420217859891,0.875,0.05240832539247364,0.09351866753360838,0.015640556812286377,32,295552
fireq,16,16,1.439766174350154,0.15451616738144774,1.3872554596155737,1.4366067219079135,0.9375,0.0542676407950371,0.11570931951530383,-0.06710577011108398,32,295552
fireq,31,20,1.439547887568224,0.6812898126645887,1.0664988652203178,1.4387370030560318,0.96875,0.008777698266250411,0.029010478412658358,-0.039153873920440674,32,295552
fireq,22,30,1.438902320018119,0.39833789459380387,1.2039484044277209,1.4375109867190419,0.96875,0.010859682632371914,0.03135877341264859,-0.004769444465637207,32,295552
fireq,11,20,1.4299584123729006,0.18272370469191446,1.525442256205637,1.4309325179380465,0.96875,0.04189749769886186,0.11191013095424296,0.0020259320735931396,32,295552
fireq,20,21,1.421564595584947,0.28224615823454224,1.6920449798658885,1.4216526100990476,1.0,6.270873174507585e-06,0.0006840849042077934,-0.001385807991027832,32,295552
fireq,22,20,1.4134412515026846,0.3831119078465563,1.2464519604450326,1.4053336865875479,0.96875,3.88069526735535e-06,0.001948034652741626,0.0006567835807800293,32,295552
fireq,18,1,1.4127998203461587,0.3289245917590524,1.3520085527660144,1.4105630938157783,0.90625,0.0001695834101045346,0.0008909354764909949,0.0004132986068725586,32,295552
fireq,12,30,1.412157167345219,0.16741441852000571,0.9601964356051278,1.4196307018615566,0.96875,0.03978242924756836,0.10540904638332904,0.06750541925430298,32,295552
fireq,24,0,1.4113349229913545,0.30738579410639066,1.634222289986961,1.4082411258131766,1.0,7.285811257640162e-07,0.0007146826437747222,-0.0001138448715209961,32,295552
fireq,28,19,1.4046219394823485,0.5063570519058922,1.067317626315229,1.4030427585800522,1.0,0.010149502264821031,0.03347581382922726,-0.05177426338195801,32,295552
fireq,26,1,1.401585268307468,0.3483997711260599,1.0014861209870873,1.3996615526311729,0.96875,0.009175119613400895,0.04622747782832448,0.1012759804725647,32,295552
fireq,15,19,1.3970079073394799,0.22142762287229015,1.095812548390563,1.4027451947106617,1.0,1.943104909196691e-06,0.0011795365187481366,-0.0005599260330200195,32,295552
fireq,23,24,1.3901731290869639,0.4450125935790129,1.3279897819515227,1.3886284743215906,0.875,8.055418021513105e-07,0.0007894067548477324,-0.0008835196495056152,32,295552
fireq,19,26,1.3819497309045234,0.2817071668970748,1.2951526709762011,1.3836653125479526,0.96875,0.023708054043009297,0.06339671399533287,-0.15148788690567017,32,295552
fireq,12,19,1.3816098047390821,0.2546746635997424,1.2734347598680775,1.3853988278261657,0.96875,0.017287479349982426,0.06930153754654444,-0.09022453427314758,32,295552
fireq,22,25,1.3778851776427297,0.28799778743565546,1.3087157447040647,1.3785024836773958,0.96875,8.41359323544566e-07,0.0006999664253726223,0.0006653666496276855,32,295552
fireq,16,30,1.3691988688661507,0.26118417712231895,0.945687509792727,1.3606638034524112,0.90625,0.024855571183233005,0.09730050982113969,-0.15819666534662247,32,295552
fireq,25,16,1.3605967828506866,0.2645580523805565,1.2130940095180411,1.3584854799222308,0.9375,0.017218090910425143,0.04325171847631282,0.049443989992141724,32,295552
fireq,19,30,1.3534133221816733,0.44566753416427674,1.3135994488633138,1.348980218380766,0.96875,0.041302244777908115,0.10816192354423038,0.1007794737815857,32,295552
fireq,19,10,1.3517769927503271,0.3214580650368007,1.4556251992140525,1.3532673234991155,0.96875,0.015271070465135234,0.05497996490755952,0.05939638614654541,32,295552
fireq,29,28,1.3513959067098595,0.298136441457902,1.2062253312966258,1.3441473677190254,1.0,0.0051516798425979005,0.020763559371062,-0.19234353303909302,32,295552
fireq,30,13,1.349517856721504,1.2066192524892394,0.8680853464489583,1.3545572806992763,1.0,0.00032374910301058435,0.003907650736437063,0.012937277555465698,32,295552
fireq,19,20,1.3466185877804022,0.4486237952168635,1.2965162459528958,1.3477586228793887,0.9375,0.03948202198016837,0.10818254909281677,0.09549850225448608,32,295552
fireq,26,17,1.3452763092993294,0.40073723283479923,1.2775706724828182,1.3375790828115202,0.875,0.031919037002733575,0.08121669078676064,-0.21431922912597656,32,295552
fireq,21,22,1.344700657484977,0.4466252215309141,1.202259079050384,1.3417746937244392,1.0,0.016101052899267998,0.04590778503893489,-0.018183648586273193,32,295552
fireq,27,17,1.3420884368126769,0.4021201846082695,1.0934635554351886,1.349843965742685,1.0,1.0279274251789872e-06,0.0009413869120180607,-0.0006493330001831055,32,295552
fireq,17,19,1.3412469009701873,0.5105202908175434,1.4010097469186498,1.3312117118629132,1.0,0.006540229370987305,0.023393044654596906,0.013891786336898804,32,295552
fireq,19,11,1.3363143515931368,0.27820738646095483,1.3671691012702685,1.3401452615869849,0.9375,0.014929603771471345,0.0435736514839391,-0.0671544224023819,32,295552
fireq,30,6,1.3328650644830051,0.41407922325769325,0.9494765570030481,1.3341885755383116,0.90625,0.005563700220802659,0.030737004633113685,-0.03290295600891113,32,295552
fireq,28,22,1.3293357926588005,1.9217928631188443,0.8521442012866425,1.3316320384020415,0.96875,0.04676479166837311,0.07948114984355925,-0.192094624042511,32,295552
fireq,24,2,1.3281333510470477,0.40648430833029126,1.2621362891333199,1.3205150167724193,1.0,0.007976633041566483,0.018826652791176457,-0.04704922437667847,32,295552
fireq,29,23,1.3229657252936216,0.4566195318917271,1.0153073071139829,1.330675202871095,0.9375,0.004392424304276776,0.021729882648557464,-0.01866835355758667,32,295552
fireq,17,11,1.3212236319865387,0.4566294919348511,0.9857558292971962,1.3180433297747736,0.96875,0.030584986391668803,0.0943066882992042,0.06889915466308594,32,295552
fireq,24,4,1.3132392331585718,0.38441349861610796,1.3747624435860764,1.302249240087981,0.96875,4.3547545455768777e-07,0.0005779356129096413,-0.00033849477767944336,32,295552
fireq,12,17,1.3101174172532473,0.33597362062347386,1.3970493793131797,1.3077722251364352,0.96875,0.022666500472190876,0.08619003174186446,0.07717421650886536,32,295552
fireq,31,21,1.3082247310675112,0.6162510738963942,1.1342258008679034,1.304556151601008,0.96875,0.0011273939080638229,0.016141797124873847,-0.03885829448699951,32,295552
fireq,27,21,1.3058646636795859,0.47036880100510825,0.8620987105841748,1.31137416273856,1.0,8.35852688965133e-05,0.0011727072654821313,0.0020810365676879883,32,295552
fireq,12,8,1.3045121659204837,0.27179611538337667,1.0276233506506705,1.3104635436820604,0.96875,0.012291505729260743,0.034622820169602164,-0.03352275490760803,32,295552
fireq,30,31,1.2926033293354653,0.47895134146481827,0.7527726763981681,1.2989207158358798,1.0,0.0007816100713284868,0.0045436234636326844,0.05745643377304077,32,295552
fireq,24,21,1.2917051258046046,0.29203125157805515,0.8888753322208309,1.302099466418867,1.0,6.9499922119575785e-06,0.002695929747460468,0.001584172248840332,32,295552
fireq,29,16,1.2905116339442202,0.49077584078683506,1.0840213204482878,1.2840329697150434,0.96875,0.012541509479063961,0.05801003869555643,-0.05570805072784424,32,295552
fireq,27,8,1.2900462603751726,0.4003940080334432,1.2030139827996702,1.291024575367837,0.9375,0.02466563634970731,0.07409723977434624,-0.07878217101097107,32,295552
fireq,12,22,1.289610227860009,0.3171909925571946,1.826684132549857,1.2797613303002353,0.96875,0.01549752819270811,0.04661959575514629,0.018380969762802124,32,295552
fireq,26,24,1.2887761226224808,0.22134981031398684,1.356216478545059,1.2829210668488373,0.96875,0.011716187108687492,0.029720389244275225,0.011188209056854248,32,295552
fireq,27,3,1.2878182139655208,0.5885750226190503,1.3643263685327514,1.2730981907680303,1.0,1.0359696460682244e-06,0.0008988601580313116,0.0005823969841003418,32,295552
fireq,19,23,1.2873374464706056,0.5049565723754026,1.201092146929026,1.287664322998325,0.9375,0.03548441325770835,0.08863227096480841,0.028361350297927856,32,295552
fireq,26,6,1.286150311457541,0.45155236842972957,1.4680372167316003,1.253734256886635,0.96875,0.0022717269459092155,0.01153574018203443,-0.08453106880187988,32,295552
fireq,21,3,1.2834144766909152,0.23483738700250978,1.1506860706494333,1.2886498905945258,0.96875,0.018799544657270517,0.06283719968837431,-0.09490743279457092,32,295552
fireq,31,11,1.280085111188655,1.8587491996288008,2.569614103256977,1.2665589890451536,0.96875,0.025698325217756723,0.06984639017559857,-0.08786182105541229,32,295552
fireq,19,18,1.2757254318408344,0.23154722399570166,0.8520921157977209,1.2817137577307722,1.0,0.0018902328380931976,0.00934496513218619,0.025954604148864746,32,295552
fireq,22,3,1.2749307486526544,0.3569259846638961,1.1841800019460338,1.2766046848183101,1.0,0.012163402138639867,0.035765426480793394,0.011286139488220215,32,295552
fireq,19,17,1.2713420530170192,0.292488261665625,0.9519926220485845,1.2757864139034576,1.0,2.4493808155057195e-06,0.00161614004355215,0.005012035369873047,32,295552
fireq,29,10,1.270022861548153,0.5503172309395513,1.6901803154920794,1.2627288294965102,0.96875,0.023312161625711612,0.06335796673400254,-0.0342848002910614,32,295552
fireq,23,7,1.2682022383543858,0.3822132224908637,0.8799509871478192,1.2699601109605414,1.0,1.679952876865176e-05,0.000484864263057716,-2.384185791015625e-05,32,295552
fireq,17,16,1.2641712359032589,0.32205521635431794,1.0355996612784852,1.2577028003609014,1.0,8.93283122138655e-06,0.003015660236997064,-0.001602470874786377,32,295552
fireq,18,27,1.2633783450780809,0.3922732459421095,1.3242655933364151,1.2698136023161182,0.875,0.07243381386008522,0.14457028028937202,-0.09310874342918396,32,295552
fireq,26,26,1.261454718277359,0.20693655811909595,1.2515134332106286,1.2594593301105799,1.0,0.01589312948678354,0.037396912145382835,-0.050113558769226074,32,295552
fireq,20,0,1.260254272714835,0.2577456704132128,0.9592299076404607,1.2641182384496397,1.0,0.000835383895918973,0.009084089712359855,0.01945430040359497,32,295552
fireq,23,10,1.2527541289365245,0.4260406150183135,0.9318758223329106,1.2474170883530535,0.96875,0.003120072929907458,0.009798223877538703,0.05631542205810547,32,295552
fireq,26,25,1.2527137907421977,0.3067476648104566,1.2183640950879389,1.2508980978800976,0.96875,0.003173834016536148,0.012038338727961673,0.03635990619659424,32,295552
fireq,20,6,1.2490284681132537,0.507941481352931,1.142439826055593,1.2470056768363607,0.96875,7.627925100450739e-07,0.0006110066179871865,-0.00014412403106689453,32,295552
fireq,28,10,1.247648372234665,0.4651713002558172,1.2359270628135424,1.2474409997615927,0.9375,0.018773608127204966,0.07573156621742783,0.10058104991912842,32,295552
fireq,20,31,1.247625147044185,0.4333590324567649,1.0203375283475082,1.2540848637251578,1.0,0.008382755050249102,0.022667801546731425,0.07733464241027832,32,295552
fireq,28,3,1.245885379622059,0.35635312115169293,1.3927503006469117,1.2342781303616424,1.0,0.008251047771409434,0.040197570575686986,0.10680997371673584,32,295552
fireq,26,16,1.2439293370696916,0.30401141288268263,1.170155422104097,1.2407620944428437,1.0,0.015279803469212538,0.05418258878853521,-0.017728209495544434,32,295552
fireq,29,18,1.2432229289936936,0.7003109173294834,1.1730930353724562,1.233120341508639,1.0,0.011090799028558251,0.013637194875627756,-0.0811036229133606,32,295552
fireq,22,6,1.2422091073966364,0.37553274224913913,0.9122267770689594,1.2405544788111929,1.0,0.00220806676240623,0.00488528093160312,-0.027780592441558838,32,295552
fireq,23,11,1.2391913783450792,0.39171160627277457,1.1847732880163373,1.228436894285146,1.0,5.005446308459227e-05,0.0008359698149433825,-0.00011175870895385742,32,295552
fireq,17,17,1.2340824248283684,0.4736478043142165,0.9284457849208275,1.2335691867375558,1.0,6.839724555618432e-07,0.0007007594543892992,0.0001036524772644043,32,295552
fireq,13,25,1.233074693229466,0.17558599384506351,0.9771626224368406,1.2302709490968535,0.96875,0.021901294845079633,0.06730366384726949,-0.12325477600097656,32,295552
fireq,21,5,1.2327944960201467,0.1962410751722655,1.4187338005567431,1.234061017567162,1.0,0.00436139476352615,0.02204332893685823,0.07824039459228516,32,295552
fireq,27,10,1.2326152575072127,0.4825885707905245,1.3627044200387846,1.2341054729067495,0.9375,0.0448453344706472,0.1469202295395462,-0.08486336469650269,32,295552
fireq,21,21,1.230057139794542,0.3266921098609164,1.4924610650052665,1.2267363223872088,0.9375,0.013230849582100745,0.03158065008756239,-0.045466601848602295,32,295552
fireq,22,26,1.2296127998293889,0.33289403214393676,1.0866324491515893,1.2232983835395708,0.96875,8.989137718629081e-07,0.0008285052645078395,0.000890195369720459,32,295552
fireq,10,11,1.2250041658007713,0.28939792410080556,0.9862051915359187,1.223513851768435,1.0,0.006409694514741382,0.033020767088405734,0.015277385711669922,32,295552
