layer,head,pair,dim0,dim1,source,n_tokens_used,shape_label,orientation_label,r_mean,r_median,q99,q99_5,q99_9,r_max,ratio_max_q99,ratio_max_q99_5,ratio_max_q99_9,clip_tau,clip_reduction_frac,clip_fraction_at_tau,tail_label,shape_aware_action
7,0,54,108,109,raw_post,20480,isotropic_scatter,already_diagonal,1.76813163780245,1.6744955227378195,4.199398799249145,4.438806088958996,5.023786816303722,6.085483672323231,1.4491321170571654,1.3709730838344458,1.2113339786978976,5.023786816303722,0.17446384103339307,0.001025390625,mild_clip,mild_clip
22,7,63,126,127,raw_post,20480,isotropic_scatter,axis_like,2.3451583739421777,2.1872930613541133,5.957037753171831,6.484294053055627,7.403913349460884,8.968481455770565,1.5055270467264181,1.383108381943953,1.2113163718243143,7.403913349460884,0.17445184159944882,0.001025390625,mild_clip,mild_clip
7,4,35,70,71,raw_post,20480,isotropic_scatter,intermediate,1.1113089501466535,1.0431979690373738,2.706212659358306,2.9051721218792625,3.3915528208400967,4.108112543639392,1.51803019967156,1.414068554734026,1.2112777717617271,3.3915528208400967,0.17442553366965274,0.001025390625,mild_clip,mild_clip
17,1,32,64,65,raw_post,20480,compact_cluster,axis_like,1.6530250343508697,1.5818265945967087,3.849554065322816,4.143922017024695,4.708429018760537,5.703125020863619,1.4815027725517518,1.3762626317370759,1.2112585743864372,4.708429018760537,0.1744124490457788,0.001025390625,mild_clip,mild_clip
29,5,51,102,103,raw_post,20480,isotropic_scatter,already_diagonal,2.0670668264510024,1.9826250631481193,4.79794007276662,5.193528923185668,6.071925468893967,7.354588148802096,1.5328636950984769,1.4161061308369207,1.2112447997721838,6.071925468893967,0.1744030602335016,0.001025390625,mild_clip,mild_clip
15,5,48,96,97,raw_post,20480,isotropic_scatter,intermediate,2.934048419469664,2.7476495565259493,7.050835948144403,7.585201365560023,8.818154422497338,10.68079457080049,1.5148267027275535,1.4081095617706012,1.2112278895401385,8.818154422497338,0.17439153388412687,0.001025390625,mild_clip,mild_clip
6,1,57,114,115,raw_post,20480,isotropic_scatter,axis_like,1.553964146539708,1.4506459521703765,3.9181878913790253,4.206988949646947,4.657773476798277,5.641448753666767,1.4398106752561148,1.3409706612469712,1.2111900206758577,4.657773476798277,0.17436572054813604,0.001025390625,mild_clip,mild_clip
26,5,42,84,85,raw_post,20480,compact_cluster,already_diagonal,1.4615942962031776,1.376038195760298,3.574483421719072,3.817137085917584,4.340736331468563,5.25740790700525,1.4708161394903914,1.377317028094485,1.2111788197986577,4.340736331468563,0.17435808515357254,0.001025390625,mild_clip,mild_clip
7,5,55,110,111,raw_post,20480,isotropic_scatter,axis_like,2.0154932980769695,1.9220438133566615,4.813869514383228,5.2105994905170165,5.9272162209823165,7.178677260863874,1.4912488257969814,1.3777065909457527,1.211138077846965,5.9272162209823165,0.17433031105941632,0.001025390625,mild_clip,mild_clip
11,3,41,82,83,raw_post,20480,isotropic_scatter,already_diagonal,1.6515141797956037,1.5517055478221367,4.100648387705233,4.423869435908632,5.1479822140799625,6.234652904972418,1.52040660780999,1.4093211825750604,1.2110867220792572,5.1479822140799625,0.174295298784923,0.001025390625,mild_clip,mild_clip
17,6,61,122,123,raw_post,20480,isotropic_scatter,already_diagonal,3.805228735977601,3.5662741418675026,9.14559194681337,9.777001494998183,11.168917044490861,13.52646830618516,1.4790150692102804,1.3834986435365861,1.2110814551046536,11.168917044490861,0.17429170780788927,0.001025390625,mild_clip,mild_clip
3,2,39,78,79,raw_post,20480,elongated,intermediate,1.1425632410976212,1.0346387788705909,3.1311910284662474,3.4544892167162695,4.0215641425474935,4.870420424375128,1.5554529826181855,1.4098814958828556,1.2110761514026032,4.0215641425474935,0.17428809175884286,0.001025390625,mild_clip,mild_clip_check_rotation
22,7,56,112,113,raw_post,20480,isotropic_scatter,axis_like,2.481979278346207,2.301388222566488,6.3189247427901165,6.85870726465622,8.13840112486604,9.855787718419906,1.5597254469069828,1.4369745402618388,1.2110226034824667,8.13840112486604,0.1742515811642502,0.001025390625,mild_clip,mild_clip
16,1,35,70,71,raw_post,20480,isotropic_scatter,axis_like,1.2831769673451654,1.1972401426760262,3.1888039151586556,3.405669152575188,3.9258265079467374,4.753948745782237,1.4908250467152695,1.395892710889885,1.2109421382119658,3.9258265079467374,0.17419671143283155,0.001025390625,mild_clip,mild_clip
13,4,57,114,115,raw_post,20480,isotropic_scatter,axis_like,3.2702380478215907,3.07382509150037,7.957792956402523,8.464246464918464,9.529351898726809,11.539261060606462,1.4500579650444956,1.3632945482427679,1.2109177185647002,9.529351898726809,0.174180058092387,0.001025390625,mild_clip,mild_clip
1,0,45,90,91,raw_post,20480,isotropic_scatter,already_diagonal,1.2795664811842435,1.2479780739414932,2.7429946724100556,2.8916799565064135,3.2269320683771148,3.9075334571934817,1.424550144590779,1.3513021897189386,1.2109128343562108,3.2269320683771148,0.17417672715339894,0.001025390625,mild_clip,mild_clip
29,2,57,114,115,raw_post,20480,isotropic_scatter,axis_like,2.2067929913080118,2.0679631666042964,5.48872871885096,6.04478597805517,7.05427089420257,8.541936682104215,1.556268695293148,1.4131082081507325,1.2108886673354518,7.05427089420257,0.17416024530108953,0.001025390625,mild_clip,mild_clip
0,4,38,76,77,raw_post,20480,elongated,axis_like,0.994203157516991,0.6135466845365026,2.6479542332334627,2.647954374953094,2.787633041589513,3.375512736361853,1.274762491736859,1.2747624235110346,1.2108884799403619,2.787633041589513,0.17416011749550075,0.001025390625,mild_clip,mild_clip_check_rotation
12,7,56,112,113,raw_post,20480,isotropic_scatter,axis_like,1.5192525908907821,1.4223443173987342,3.6240209941010435,3.9120823918016496,4.390186390409716,5.315974668194533,1.4668719295080097,1.3588606107414682,1.2108767590841212,4.390186390409716,0.17415212365924293,0.001025390625,mild_clip,mild_clip
10,2,47,94,95,raw_post,20480,isotropic_scatter,intermediate,1.4309429520781554,1.3695745321643906,3.3427188258071645,3.614586055307157,4.143278476025351,5.016913456884945,1.5008481772838054,1.3879634846482087,1.2108559648874173,4.143278476025351,0.17413794125961324,0.001025390625,mild_clip,mild_clip
20,3,59,118,119,raw_post,20480,isotropic_scatter,intermediate,3.267965049177154,3.020471524743055,8.211495076454778,8.78270057118049,9.660703442893544,11.697439059422667,1.4245200113391419,1.3318726927576907,1.210826843880334,9.660703442893544,0.17411807885320563,0.001025390625,mild_clip,mild_clip
5,5,40,80,81,raw_post,20480,isotropic_scatter,already_diagonal,1.73309654840387,1.6101321916774272,4.225718020122868,4.564477389499333,5.361801227962549,6.492209681626602,1.5363565790974933,1.4223336271885263,1.210826251403878,5.361801227962549,0.17411767473610507,0.001025390625,mild_clip,mild_clip
11,2,53,106,107,raw_post,20480,isotropic_scatter,intermediate,1.2916912451454308,1.1793443587385275,3.3879844932293293,3.6544415512396338,4.312816803520344,5.2220701690516504,1.5413500798151893,1.4289653003973362,1.2108258724991812,4.312816803520344,0.17411741629209676,0.001025390625,mild_clip,mild_clip
27,1,57,114,115,raw_post,20480,elongated,intermediate,3.0977727928610213,2.9802999598993565,7.154302759459686,7.643846999341626,8.528171874576943,10.325731636756851,1.4432897214342493,1.3508553530239706,1.210779026105062,8.528171874576943,0.17408546197163166,0.001025390625,mild_clip,mild_clip_check_rotation
6,1,62,124,125,raw_post,20480,isotropic_scatter,axis_like,1.5912371280635977,1.484209663656128,3.8204517440859718,4.059205720872607,4.582173643816037,5.5478766322886734,1.452151997699419,1.3667394593383768,1.2107521590273909,4.582173643816037,0.17406713459564682,0.001025390625,mild_clip,mild_clip
21,3,44,88,89,raw_post,20480,elongated,axis_like,2.3920190042824543,2.2124434000468733,5.871793599013477,6.395952244641603,7.5347902574521965,9.12275870288632,1.553657932461904,1.4263331485204849,1.2107515128060218,7.5347902574521965,0.1740666937657479,0.001025390625,mild_clip,mild_clip_check_rotation
20,7,42,84,85,raw_post,20480,elongated,axis_like,1.6170696455427929,1.4923775047443462,4.203794424560114,4.506939120424463,5.422672333309006,6.565490496963027,1.5618010382727125,1.4567515383577423,1.2107481502495014,5.422672333309006,0.17406439993823009,0.001025390625,mild_clip,mild_clip_check_rotation
31,0,51,102,103,raw_post,20480,isotropic_scatter,intermediate,1.4501868080839118,1.391241277276689,3.3285626004289837,3.588923469399038,4.045677201291214,4.89783846549846,1.471457518890355,1.3647096426713716,1.2106350115959008,4.045677201291214,0.17398721297365616,0.001025390625,mild_clip,mild_clip
6,7,43,86,87,raw_post,20480,isotropic_scatter,intermediate,1.7554519094871268,1.6396534448406355,4.492352317264137,4.839640396894325,5.613133302614598,6.7952778917733,1.5126324499659134,1.4040873566006968,1.210603334256833,5.613133302614598,0.17396559905075626,0.001025390625,mild_clip,mild_clip
24,7,45,90,91,raw_post,20480,elongated,axis_like,1.2834419522011853,1.161139912520085,3.444009196548952,3.6519828702154493,4.122316250157056,4.990329973082,1.4489885735736503,1.3664713528044545,1.2105645637672446,4.122316250157056,0.1739391438255663,0.001025390625,mild_clip,mild_clip_check_rotation
18,3,51,102,103,raw_post,20480,elongated,axis_like,1.8140218840458249,1.6621984200713182,4.8193194340496985,5.216961802418906,5.963170991454421,7.218760229500035,1.4978795923959067,1.3837096192946958,1.210557309164025,5.963170991454421,0.1739341934248695,0.001025390625,mild_clip,mild_clip_check_rotation
17,2,52,104,105,raw_post,20480,isotropic_scatter,axis_like,1.7873298043078034,1.7170433637151037,4.058057706846087,4.314254090193703,4.802714047069644,5.813860090202658,1.432670629694218,1.3475933425936961,1.2105363828083748,4.802714047069644,0.17391991335274248,0.001025390625,mild_clip,mild_clip
3,6,36,72,73,raw_post,20480,isotropic_scatter,intermediate,1.4112101713275096,1.3096728856886592,3.4241302098846074,3.616320673766555,4.064409748012396,4.920050986759385,1.4368761364729732,1.3605129164706897,1.210520417919335,4.064409748012396,0.17390901863611796,0.001025390625,mild_clip,mild_clip
2,4,32,64,65,raw_post,20480,isotropic_scatter,already_diagonal,1.3211164473429424,1.2340042094793295,3.1274243249546436,3.336578627084973,3.8011270565929394,4.601239608117325,1.4712552982985627,1.3790292759074683,1.2104935035351199,3.8011270565929394,0.17389065114384805,0.001025390625,mild_clip,mild_clip
29,1,61,122,123,raw_post,20480,isotropic_scatter,axis_like,1.6197722698051862,1.515508238903235,3.930038838216224,4.218358352640167,4.846053942317363,5.866044335373178,1.4926173956173097,1.3905988645326361,1.210478547122416,4.846053942317363,0.17388044391432755,0.001025390625,mild_clip,mild_clip
24,6,56,112,113,raw_post,20480,isotropic_scatter,axis_like,4.717486770471728,4.369353765762466,9.995118061946298,10.592625754657373,11.844929105104981,14.337853219049531,1.434485628902876,1.3535693180461374,1.2104634052111074,11.844929105104981,0.17387010983153361,0.001025390625,mild_clip,mild_clip
4,2,56,112,113,raw_post,20480,elongated,intermediate,1.0941324214278334,1.0016333210857642,3.0487301764419064,3.500657918774854,4.2598272668414205,5.15631824949631,1.69130029588716,1.472956903855632,1.2104524260016813,4.2598272668414205,0.17386261655638924,0.001025390625,mild_clip,mild_clip_check_rotation
30,7,36,72,73,raw_post,20480,isotropic_scatter,intermediate,1.271989584397632,1.1365513789027384,3.5261952821813853,3.7890230977294705,4.420550578603341,5.350790788242046,1.517440289050561,1.4121821509740722,1.210435372946827,4.420550578603341,0.1738509776317244,0.001025390625,mild_clip,mild_clip
1,5,46,92,93,raw_post,20480,isotropic_scatter,already_diagonal,1.321342245302543,1.2198473463481947,3.115605422087666,3.280024839242575,3.784260870495113,4.580550713338719,1.4701960270275307,1.3964987882215132,1.2104214984363442,3.784260870495113,0.1738415078616602,0.001025390625,mild_clip,mild_clip
26,2,35,70,71,raw_post,20480,isotropic_scatter,intermediate,1.1980256708742298,1.1031757888157068,3.053149189056483,3.2421530443183486,3.7720266780683542,4.565649678909553,1.4953902990637937,1.408215348411927,1.2103969745112224,3.7720266780683542,0.17382476901529276,0.001025390625,mild_clip,mild_clip
18,5,52,104,105,raw_post,20480,elongated,already_diagonal,2.2019571506862814,2.007178803166961,5.846428694902678,6.378535184314681,7.574534685989424,9.168151915632693,1.5681627869037595,1.4373444138362517,1.2103914360034518,7.574534685989424,0.1738209886036005,0.001025390625,mild_clip,mild_clip_check_rotation
19,5,49,98,99,raw_post,20480,elongated,intermediate,1.7851191427625612,1.659347290320325,4.383571628278302,4.720406704163396,5.425298446276937,6.566684226133532,1.498021427041828,1.3911267900585178,1.210382118358827,5.425298446276937,0.1738146285935609,0.001025390625,mild_clip,mild_clip_check_rotation
19,3,59,118,119,raw_post,20480,isotropic_scatter,already_diagonal,2.597978582404812,2.4254844774989177,6.409794209129801,6.898004543737861,7.909514508976131,9.573418551010091,1.4935609847464644,1.3878533263218884,1.2103674049963085,7.909514508976131,0.17380458539111943,0.001025390625,mild_clip,mild_clip
18,6,40,80,81,raw_post,20480,isotropic_scatter,axis_like,1.3465279863029427,1.267998377380189,3.267466932329443,3.5497256909195265,4.060637588877861,4.914746653390342,1.504145797088915,1.3845426608491593,1.2103386588480334,4.060637588877861,0.17378496283695322,0.001025390625,mild_clip,mild_clip
11,6,39,78,79,raw_post,20480,isotropic_scatter,axis_like,1.5432239148060893,1.4343261008370014,3.8903129701154704,4.188241539748783,4.8492739731805745,5.869220218354326,1.5086755907404845,1.4013566702522058,1.2103296804459127,4.8492739731805745,0.1737788338532874,0.001025390625,mild_clip,mild_clip
23,4,53,106,107,raw_post,20480,elongated,intermediate,1.9066209877782136,1.7833496127804347,4.752789849746774,5.17972629335333,6.232325728096169,7.5431317223991625,1.5870955714149777,1.4562799837664349,1.2103237300954446,6.232325728096169,0.1737747718776519,0.001025390625,mild_clip,mild_clip_check_rotation
4,4,53,106,107,raw_post,20480,elongated,axis_like,2.203257522629316,2.1041729569644687,5.098572691413812,5.429012076231608,6.089380897373098,7.370107967006995,1.4455237598982424,1.3575412733512915,1.2103213924729839,6.089380897373098,0.17377317610097387,0.001025390625,mild_clip,mild_clip_check_rotation
6,7,59,118,119,raw_post,20480,isotropic_scatter,intermediate,2.0986469972182813,1.93987192644674,5.436728232401495,5.854450946421043,6.64377074530655,8.04100991027962,1.4790163433877896,1.3734865974400672,1.2103081545912975,6.64377074530655,0.17376413915207845,0.001025390625,mild_clip,mild_clip
28,1,43,86,87,raw_post,20480,isotropic_scatter,axis_like,1.0983332166568007,1.009584834681318,2.943972378055244,3.183442557004898,3.6115302308525976,4.370921191314724,1.4847018348052936,1.373017138850795,1.2102684767733072,3.6115302308525976,0.17373705157875663,0.001025390625,mild_clip,mild_clip
16,2,61,122,123,raw_post,20480,elongated,axis_like,2.6841405340439013,2.495993756383492,6.839194000213192,7.348335384140765,8.592161921418311,10.398624918365307,1.5204459645451145,1.4150993898302058,1.2102454555056619,8.592161921418311,0.17372133441956827,0.001025390625,mild_clip,mild_clip_check_rotation
8,0,39,78,79,raw_post,20480,elongated,already_diagonal,1.9108133101417242,1.7512596978631345,4.948110709161141,5.27431501005895,5.911365937993152,7.154189648457205,1.4458426799569453,1.3564206223581712,1.2102430679305871,5.911365937993152,0.173719704331862,0.001025390625,mild_clip,mild_clip_check_rotation
21,2,53,106,107,raw_post,20480,isotropic_scatter,already_diagonal,2.5303660261112775,2.3448213147607895,6.361001325829018,6.810775700740703,7.655971133852357,9.265520081964645,1.4566134492602212,1.360420675864715,1.2102344588259164,7.655971133852357,0.17371382651744272,0.001025390625,mild_clip,mild_clip
30,1,62,124,125,raw_post,20480,isotropic_scatter,intermediate,1.639355328997413,1.5373699960505585,4.085836695507456,4.4553754472699545,5.111925523822767,6.186128643577279,1.514042068881309,1.3884640512996158,1.2101366920837313,5.111925523822767,0.17364707099484566,0.001025390625,mild_clip,mild_clip
12,3,34,68,69,raw_post,20480,isotropic_scatter,already_diagonal,1.1141160878275942,1.0353059533677853,2.852661056860098,3.0996545525536283,3.467035198623477,4.195415335089077,1.4707023552622611,1.3535106135077903,1.2100873209348408,3.467035198623477,0.1736133560779234,0.001025390625,mild_clip,mild_clip
