layer,head,pair,dim0,dim1,shape_label,orientation_label,pre_anisotropy,post_anisotropy,post_balance,heuristic_alpha_deg,post_absmax_dim0,post_absmax_dim1,post_residual_gap,criterion1_residual_gap,criterion2_pre_line_like,criterion3_post_directional,criterion4_bucket_consistent,support_count_234,bucket_best_alpha_mean_deg,bucket_best_alpha_std_deg,bucket_best_alpha_range_deg,best_global_alpha_deg,best_global_gap,global_gap_reduction,global_gap_reduction_pct,override_priority
1,4,56,112,113,elongated,axis_like,0.95395919722517,0.9541154719221528,0.4582439064979553,35.22622981657992,3.1048879623413086,4.350818157196045,0.28636687396232074,1,1,1,0,2,-30.0625,27.093515396118164,85.0,40.0,0.046842992305755615,0.23952388763427734,83.64231495081944,high
0,0,52,104,105,elongated,already_diagonal,0.7666758895451568,0.7642680375186529,0.777581512928009,-7.559871211299221,1.6918805837631226,2.3447251319885254,0.2784311641986519,1,1,1,1,3,9.0625,3.5438106060028076,20.0,15.0,0.034087006002664566,0.24434417113661766,87.75747516751225,high
6,3,39,78,79,elongated,axis_like,0.7442858714217649,0.6788188650569437,0.5476540327072144,39.7824614279073,5.511932849884033,7.636845588684082,0.278244821651055,1,1,1,0,2,-18.125,12.999399185180664,55.0,-20.0,0.026665925979614258,0.2515788972377777,90.41638019666578,high
8,3,51,102,103,elongated,intermediate,0.7591207465075692,0.7587475684164944,0.4686179757118225,21.13160395228713,9.396684646606445,6.8305583000183105,0.2730884820653075,1,1,1,0,2,16.4375,8.880939483642578,40.0,20.0,0.04690719395875931,0.2261812910437584,82.82344495106527,high
1,3,43,86,87,isotropic_scatter,axis_like,0.831321964122906,0.8163574014156247,0.43701380491256714,-39.59934817572738,5.261995315551758,7.146369934082031,0.26368276984143085,1,1,1,0,2,9.3125,5.346947193145752,25.0,10.0,0.024200519546866417,0.23948226310312748,90.82210855648107,high
1,2,54,108,109,elongated,intermediate,0.763255350786556,0.7637541119999837,0.5245568156242371,-24.608055430088058,2.673801898956299,1.9754160642623901,0.26119580323677644,1,1,1,1,3,-9.25,3.716517210006714,20.0,-10.0,0.010365840047597885,0.2508299686014652,96.03139112330658,high
1,2,46,92,93,elongated,intermediate,0.759615252637735,0.7414047093137892,0.6498879194259644,-17.467075397705838,1.932721495628357,2.6142690181732178,0.2607029031086894,1,1,1,1,3,-10.375,4.2407989501953125,15.0,-15.0,0.037792570888996124,0.2229103371500969,85.50358675579905,high
0,0,63,126,127,compact_cluster,already_diagonal,0.5103474052267353,0.5102475518753535,0.8999536633491516,0.611446118490934,1.7314198017120361,2.338160753250122,0.25949496872475325,1,0,1,1,2,-5.9375,3.5438106060028076,10.0,-10.0,0.0021476855035871267,0.2573472748044878,99.17235945505941,high
1,4,49,98,99,elongated,intermediate,0.9408607197090249,0.9412894529826159,0.4988558888435364,28.614960853559637,3.955822706222534,2.931206226348877,0.259014762785483,1,1,1,0,2,-30.3125,6.535659313201904,40.0,-40.0,0.0026948123704642057,0.2563199431169778,98.9595911764205,high
1,3,50,100,101,compact_cluster,already_diagonal,0.7236799131883112,0.7207220915298164,0.9300588965415955,-2.143413412396983,2.620283365249634,1.9420368671417236,0.25884471393546926,1,1,1,1,3,-5.875,1.899835467338562,5.0,-10.0,0.04327549785375595,0.21556920558214188,83.281289020282,high
1,4,48,96,97,elongated,intermediate,0.9798280677076445,0.9784020681464686,0.6196959614753723,26.835950705136437,3.69682240486145,4.987571716308594,0.2587931331847503,1,1,1,0,2,5.0625,34.500850677490234,85.0,30.0,0.01504279114305973,0.24375035427510738,94.18733014788585,high
0,0,55,110,111,isotropic_scatter,already_diagonal,0.5923619058880978,0.5918938174544276,0.7597978115081787,-1.881683099537467,2.462470531463623,1.8285832405090332,0.25741923927829713,1,0,1,1,2,-8.4375,3.7578043937683105,15.0,-15.0,0.03625835105776787,0.2211608774960041,85.91466874426052,high
1,1,59,118,119,elongated,intermediate,0.8740321811146587,0.8735313436564283,0.5372577905654907,-24.02582258881455,2.658628225326538,1.9834076166152954,0.253973309347647,1,1,1,0,2,18.5625,5.012094974517822,25.0,25.0,0.01422926690429449,0.23974403832107782,94.39733758960705,high
0,0,45,90,91,elongated,intermediate,0.7738238524964859,0.7421367765080318,0.5805642008781433,-22.36008359680002,1.5718185901641846,2.09907865524292,0.2511864258929912,1,1,1,1,3,10.875,4.594493865966797,20.0,10.0,0.022862864658236504,0.22832356579601765,90.89804946195122,high
0,5,57,114,115,compact_cluster,intermediate,0.49538033902328577,0.495346193148728,0.6274366974830627,15.104176459822968,2.6363465785980225,5.795073986053467,0.5450711095418793,1,0,1,0,1,-14.625,8.245264053344727,35.0,-20.0,0.030781898647546768,0.5142892263829708,94.35268220347879,medium
1,0,44,88,89,isotropic_scatter,already_diagonal,0.6216891531860488,0.6208321989954148,0.5540693998336792,-12.076961836539143,1.822441577911377,3.928511142730713,0.5360986613761783,1,0,1,0,1,-35.8125,10.44161605834961,85.0,-40.0,0.008936268277466297,0.5271623907610774,98.33309258905946,medium
1,0,51,102,103,isotropic_scatter,intermediate,0.6873885814439229,0.6864055636034685,0.5737254023551941,-16.80837397498489,7.146858215332031,3.4494006633758545,0.5173542612086643,1,0,1,0,1,-30.4375,21.940170288085938,85.0,-35.0,0.03925169259309769,0.47810255736112595,92.41299504226151,medium
0,6,53,106,107,elongated,axis_like,0.6083336417153191,0.6082845003182694,0.6539643406867981,-40.29729972310063,2.886209487915039,5.934976100921631,0.5136948424330057,1,0,1,0,1,9.5625,29.761486053466797,85.0,-35.0,0.012992355041205883,0.5007024677470326,97.4708028064823,medium
28,0,48,96,97,elongated,already_diagonal,0.527674459470618,0.5260460055478147,0.5642592310905457,11.77455344733788,4.186960220336914,8.582487106323242,0.5121507124371762,1,0,1,0,1,-20.0,26.925823211669922,85.0,-35.0,0.017032044008374214,0.49511866085231304,96.67440777749057,medium
19,4,56,112,113,elongated,already_diagonal,0.5750313256441376,0.5770651370330764,0.6843230724334717,12.367147180564402,8.817935943603516,4.475986003875732,0.49239980506746717,1,0,1,0,1,-19.9375,8.785419464111328,45.0,-30.0,0.03987878933548927,0.45252102240920067,91.90113635620834,medium
9,4,57,114,115,elongated,intermediate,0.6906391280589775,0.6904953710144401,0.4958919286727905,-19.550268051209144,10.557674407958984,5.402598857879639,0.48827756481987666,1,0,1,0,1,-23.4375,16.594308853149414,85.0,-30.0,0.007295374758541584,0.48098217975348234,98.50589594153422,medium
9,3,55,110,111,elongated,already_diagonal,0.5245657573629057,0.5245633359632307,0.534493625164032,11.52474734609604,5.516971111297607,10.756342887878418,0.48709601685208315,1,0,1,0,1,6.875,32.904930114746094,85.0,30.0,0.004962408449500799,0.48213360318914056,98.98122580950586,medium
8,4,59,118,119,elongated,intermediate,0.35344378034399104,0.3539409536123937,0.5516461133956909,23.52783885609126,15.056733131408691,7.887336254119873,0.47615885960901383,1,0,1,0,1,25.125,6.273705005645752,40.0,25.0,0.009107056073844433,0.4670518012717366,98.08739122808446,medium
7,3,45,90,91,elongated,already_diagonal,0.4569431315293912,0.4586086473052494,0.5641096830368042,-8.637459175672817,5.006016731262207,9.514842987060547,0.4738729017315363,1,0,1,0,1,5.125,39.8824462890625,85.0,40.0,0.007063820492476225,0.46680907951667905,98.50934280218604,medium
18,1,51,102,103,elongated,already_diagonal,0.4752573332267748,0.4756717228937123,0.5771403312683105,9.572266229148806,9.10800552368164,4.887907981872559,0.46333937005598486,1,0,1,0,1,-5.875,34.349082946777344,85.0,40.0,0.020532462745904922,0.4428068958222866,95.56859084681383,medium
15,6,54,108,109,elongated,already_diagonal,0.5717954382027566,0.5718399670452611,0.5205325484275818,-3.12774454521854,5.214963912963867,9.658340454101562,0.46005590321168965,1,0,1,0,1,-9.625,35.91461181640625,85.0,-45.0,0.0005939227412454784,0.4594619947602041,99.8709020537175,medium
0,7,52,104,105,isotropic_scatter,already_diagonal,0.5762691281339135,0.5756380769708157,0.637802243232727,-9.810488283272486,2.091104507446289,3.8722410202026367,0.45997563257649177,1,0,1,0,1,-36.75,5.706356048583984,40.0,-35.0,0.056487083435058594,0.40348854660987854,87.71954865749298,medium
14,1,51,102,103,elongated,already_diagonal,0.637443437257308,0.6360860725833272,0.5420663952827454,-6.304440923062655,4.951920509338379,9.14816951751709,0.45869821281116985,1,0,1,0,1,-4.25,35.97829055786133,85.0,-45.0,0.053985945880413055,0.4047122672200203,88.23061779214024,medium
10,6,46,92,93,elongated,already_diagonal,0.6403789863422494,0.6351045572195168,0.5136692523956299,-5.004661116441209,5.158847332000732,9.508490562438965,0.4574483407093515,1,0,1,0,1,-19.0,30.4897518157959,85.0,-40.0,0.02165677212178707,0.4357915613800287,95.26574466759948,medium
6,5,47,94,95,elongated,already_diagonal,0.45947718518185593,0.4595165556881867,0.5432093739509583,-14.733157356725329,4.433865070343018,8.146162986755371,0.4557112253275658,1,0,1,0,1,-25.5,19.58315658569336,85.0,-30.0,0.02430558204650879,0.431405633687973,94.66645076809557,medium
7,7,45,90,91,elongated,intermediate,0.5061056976663092,0.49905225242533385,0.5467795133590698,25.400118861897347,7.994266510009766,4.362473964691162,0.4542996584828852,1,0,1,0,1,10.5,36.66231155395508,85.0,40.0,0.05183259770274162,0.4024670608341694,88.59065889028611,medium
11,4,46,92,93,elongated,already_diagonal,0.6213248740813768,0.6172758657189631,0.537807285785675,-4.949656211036036,8.525927543640137,4.69589900970459,0.4492213327325932,1,0,1,0,1,-4.875,36.903377532958984,85.0,-45.0,0.012369008734822273,0.43685233406722546,97.24656699130327,medium
0,4,50,100,101,isotropic_scatter,axis_like,0.6975628362966217,0.6972963893595754,0.5223153829574585,40.15790076842764,2.4920530319213867,1.3753063678741455,0.44812315377824175,1,0,1,0,1,-36.875,10.197273254394531,85.0,-35.0,0.04321131482720375,0.4049118421971798,90.35726805235095,medium
22,6,53,106,107,elongated,already_diagonal,0.4532007575448634,0.45312113287822925,0.5500259399414062,9.928969934006714,6.65415096282959,12.05492115020752,0.44801372983555005,1,0,1,0,1,-25.375,31.00176429748535,85.0,-45.0,0.026476891711354256,0.42153683118522167,94.09016055575904,medium
13,7,52,104,105,elongated,intermediate,0.49653091515028136,0.4958295164297955,0.545519232749939,-21.244349032947095,4.763482570648193,8.551980972290039,0.4429965892016439,1,0,1,0,1,-12.375,26.469026565551758,85.0,35.0,0.004396201577037573,0.438600389752537,99.00762180497978,medium
9,6,52,104,105,elongated,already_diagonal,0.4699084833412902,0.46909952112027514,0.5341044068336487,8.699372559441406,5.111177921295166,9.096636772155762,0.43812443551223645,1,0,1,0,1,13.5625,26.210609436035156,85.0,40.0,0.007185198366641998,0.4309392496943474,98.3600097190555,medium
0,4,40,80,81,isotropic_scatter,already_diagonal,0.561705480074291,0.5205098589907953,0.6239337921142578,5.364116625134805,2.2846996784210205,1.2837291955947876,0.4381190632100994,1,0,1,0,1,4.875,35.46102523803711,85.0,40.0,0.00022217309742700309,0.4378968807432102,99.94928933232202,medium
27,2,60,120,121,elongated,already_diagonal,0.5808847034640394,0.5808343833609348,0.5153826475143433,0.3686474446063635,7.465738296508789,4.217990875244141,0.43502026086065676,1,0,1,0,1,23.6875,22.188732147216797,85.0,35.0,0.0038746504578739405,0.4311456175055355,99.10931725640889,medium
29,7,50,100,101,elongated,already_diagonal,0.6922154054093599,0.6899391203972238,0.5477676391601562,-7.430946421140829,4.268414497375488,7.518052101135254,0.4322446240122569,1,0,1,0,1,22.0625,23.883750915527344,85.0,35.0,0.029238484799861908,0.4030061438679695,93.23566266399324,medium
0,7,50,100,101,isotropic_scatter,already_diagonal,0.6362858480428146,0.6338328350042606,0.7058312892913818,-8.369762915422594,3.4145689010620117,1.9395341873168945,0.43198270601197897,1,0,1,0,1,-30.8125,6.043785572052002,35.0,-35.0,0.07118374854326248,0.3607989475131035,83.52162038130011,medium
9,4,49,98,99,elongated,already_diagonal,0.6480385779974099,0.6482925425662783,0.533431887626648,4.544478441399511,7.002808094024658,12.314967155456543,0.4313579560850198,1,0,1,0,1,27.3125,13.805428504943848,85.0,35.0,0.05140389874577522,0.3799540512263775,88.08323835248807,medium
10,5,45,90,91,elongated,intermediate,0.6124270926631137,0.607972605325871,0.5342124104499817,-15.48550796607099,8.879481315612793,5.0954270362854,0.42615713067314975,1,0,1,0,1,-26.125,26.1483154296875,85.0,-35.0,0.06084098666906357,0.36531613022089005,85.72334374864505,medium
1,7,49,98,99,isotropic_scatter,already_diagonal,0.5010569942974461,0.5002576708316,0.6441998481750488,-8.630216473321118,2.4526751041412354,4.249696254730225,0.42285872751229514,1,0,1,0,1,-23.0625,5.3906025886535645,25.0,-25.0,0.003579519223421812,0.41927919583395123,99.15349522288167,medium
13,7,55,110,111,elongated,already_diagonal,0.38870815929351266,0.38693767942938606,0.5719303488731384,2.066210939005514,8.440428733825684,4.917177200317383,0.4174256598350973,1,0,1,0,1,8.3125,24.237674713134766,85.0,35.0,0.02220352552831173,0.3952221367508173,94.68084319323319,medium
0,5,63,126,127,compact_cluster,already_diagonal,0.5578910854731525,0.5579036414751638,0.5978972315788269,10.554489593765052,2.669870138168335,4.581993579864502,0.4173125536663698,1,0,1,0,1,21.0625,22.578941345214844,85.0,25.0,0.014321996830403805,0.4029905656352639,96.56804081195565,medium
0,6,63,126,127,compact_cluster,already_diagonal,0.41719936478542596,0.417137912982144,0.7922534346580505,4.595745549895043,5.527279853820801,3.2220327854156494,0.41706718844923707,1,0,1,0,1,14.8125,7.178255081176758,40.0,25.0,0.017852947115898132,0.3992142528295517,95.71940753954442,medium
0,6,42,84,85,compact_cluster,intermediate,0.4185278023507523,0.3727670426505104,0.5271856784820557,26.273861676950347,2.512291193008423,4.26663064956665,0.411176781082846,1,0,1,0,1,17.25,8.25,40.0,25.0,0.03206394612789154,0.3791128247976303,92.20190720995292,medium
15,1,61,122,123,elongated,intermediate,0.6077833641213436,0.607933185127644,0.5649286508560181,17.668760733731506,5.419443607330322,9.1961669921875,0.410684515414482,1,0,1,0,1,14.5,22.39698600769043,85.0,35.0,0.04021257534623146,0.3704719506204128,90.20840260499673,medium
0,5,54,108,109,isotropic_scatter,already_diagonal,0.48096081573695315,0.4806238249511537,0.5559699535369873,12.027768219661294,4.30190896987915,2.5444862842559814,0.4085215884222996,1,0,1,0,1,-16.75,23.692033767700195,80.0,-45.0,0.0031456893775612116,0.4053759032394737,99.22998210268163,medium
18,7,46,92,93,elongated,already_diagonal,0.6432096330907773,0.640097685624936,0.5126439332962036,-4.005550747303915,6.067281246185303,10.207338333129883,0.4055961458147446,1,0,1,0,1,-16.9375,33.057655334472656,85.0,-45.0,0.011661430820822716,0.39393470622599125,97.12486639894286,medium
6,5,45,90,91,elongated,intermediate,0.44499232319027093,0.44030030030260886,0.5795960426330566,16.678273200536005,9.017826080322266,5.370373725891113,0.4044713572809119,1,0,1,0,1,18.625,27.669647216796875,85.0,40.0,0.004076413810253143,0.4003949537873268,98.9921625764351,medium
0,6,59,118,119,elongated,already_diagonal,0.5484848573355432,0.548213936725068,0.7652578949928284,-4.373630199322155,3.0299196243286133,5.0630950927734375,0.4015677033889366,1,0,1,0,1,-15.875,6.744210243225098,25.0,-25.0,0.016629943624138832,0.3849377539008856,95.85874468324174,medium
3,0,49,98,99,elongated,intermediate,0.419215737143137,0.42007873423186304,0.5381366014480591,-15.00252678280875,5.664161205291748,3.3997507095336914,0.39977861040440177,1,0,1,0,1,-30.0,18.148691177368164,85.0,40.0,0.028939465060830116,0.3708391394466162,92.76112710021452,medium
1,1,57,114,115,isotropic_scatter,already_diagonal,0.4218490098350357,0.42157489796519243,0.6428892612457275,0.5711667364378646,1.8671138286590576,3.1079981327056885,0.39925516395544636,1,0,1,0,1,26.625,11.00497055053711,85.0,30.0,0.018088482320308685,0.3811666741967201,95.46944303034013,medium
11,3,62,124,125,elongated,already_diagonal,0.5191157030507875,0.5191081637418429,0.5303456783294678,-4.758606290701406,5.82157039642334,9.677680015563965,0.39845392831123805,1,0,1,0,1,-8.8125,31.526216506958008,85.0,-25.0,0.036130718886852264,0.36232320219278336,90.9322717194114,medium
13,5,58,116,117,elongated,intermediate,0.42988485423605555,0.43000122003509716,0.5433966517448425,17.618267868583622,11.40063762664795,6.868914604187012,0.39749733048864294,1,0,1,0,1,6.125,30.124481201171875,85.0,40.0,0.021383440122008324,0.37611388601362705,94.62048202188113,medium
15,5,61,122,123,elongated,already_diagonal,0.4529560409541841,0.4527348834002925,0.5412436723709106,-14.146830137867296,14.510465621948242,8.748456001281738,0.3970933649400611,1,0,1,0,1,-12.4375,26.064748764038086,85.0,-30.0,0.01946006901562214,0.377633286640048,95.09937178790358,medium
12,6,48,96,97,elongated,already_diagonal,0.6180081282395199,0.6130557981807516,0.5180248022079468,13.511593435007224,9.541818618774414,5.800265789031982,0.3921215629042224,1,0,1,0,1,23.4375,13.430230140686035,85.0,25.0,0.0007079373463056982,0.3914136160747148,99.81945972106624,medium
1,7,53,106,107,isotropic_scatter,axis_like,0.575535999050478,0.5751125457678804,0.5980806350708008,-30.856774618998898,2.9522950649261475,4.846463203430176,0.3908351428652951,1,0,1,0,1,-20.625,30.846139907836914,85.0,-35.0,0.012698857113718987,0.37813627906143665,96.75084045974108,medium
27,3,51,102,103,elongated,axis_like,0.5651087786864698,0.5633532639908547,0.5222299098968506,30.770014833889274,5.237246036529541,8.57274341583252,0.38908167636778157,1,0,1,0,1,18.8125,6.136150360107422,30.0,20.0,0.036914676427841187,0.352167010307312,90.5123582819849,medium
0,1,52,104,105,isotropic_scatter,intermediate,0.4006146440271601,0.4012728770792564,0.6064651608467102,15.359048311223676,4.7324981689453125,2.8976778984069824,0.3877064934918378,1,0,1,0,1,-5.1875,9.888242721557617,70.0,-35.0,0.02337058074772358,0.3643359076231718,93.97209449707059,medium
29,3,60,120,121,elongated,intermediate,0.370915285298791,0.3707525208974014,0.5544553995132446,17.611605953499147,4.180019378662109,6.815067291259766,0.3866503146604393,1,0,1,0,1,11.25,27.357585906982422,85.0,25.0,0.03484423831105232,0.35180608555674553,90.98817816509417,medium
20,7,59,118,119,elongated,intermediate,0.3868980063028326,0.3869938232926829,0.539152979850769,-16.852323666458233,8.572081565856934,5.294541358947754,0.38235056231426917,1,0,1,0,1,-22.5,22.953758239746094,85.0,-35.0,0.014256707392632961,0.36809385661035776,96.27129949976445,medium
14,7,51,102,103,elongated,intermediate,0.35400312010084306,0.3542172381344645,0.5645937323570251,22.83556747519587,11.16148567199707,6.954878330230713,0.37688596889214027,1,0,1,0,1,2.0,27.834331512451172,85.0,30.0,0.024939101189374924,0.3519468791782856,93.38285251018192,medium
8,4,39,78,79,elongated,already_diagonal,0.5042913459235424,0.47381878204717137,0.5462614297866821,-14.24584496721124,3.4545323848724365,5.536915302276611,0.376090802138144,1,0,1,0,1,-5.5625,31.917802810668945,85.0,40.0,0.013543037697672844,0.3625477571040392,96.39899782582735,medium
9,1,51,102,103,elongated,already_diagonal,0.46176265673438116,0.4638895352938309,0.5557430982589722,1.7627386143873707,6.0121169090271,3.7600114345550537,0.37459442465108167,1,0,1,0,1,-9.625,25.578004837036133,85.0,-25.0,0.02449856698513031,0.35009585320949554,93.45997546562447,medium
1,5,59,118,119,isotropic_scatter,already_diagonal,0.5536997109905675,0.5536037316345132,0.6368131041526794,-8.72880515639973,3.233637571334839,5.156708717346191,0.3729260758015099,1,0,1,0,1,26.125,9.905017852783203,85.0,25.0,0.02904745563864708,0.3438786305487156,92.21093489714923,medium
25,0,63,126,127,elongated,intermediate,0.4716695108290165,0.4712407181518432,0.6134788990020752,20.95478069406585,5.830069541931152,9.265841484069824,0.3707997755029133,1,0,1,0,1,28.375,6.112231731414795,35.0,30.0,0.029960153624415398,0.3408396262675524,91.92012637301342,medium
13,0,61,122,123,elongated,already_diagonal,0.4458979309224993,0.44592131244438954,0.5409043431282043,1.4043169062135448,13.805246353149414,8.697800636291504,0.3699641126427809,1,0,1,0,1,-6.5625,27.789316177368164,85.0,-45.0,0.01904202625155449,0.3509220965206623,94.8530073378822,medium
27,5,55,110,111,elongated,already_diagonal,0.6718059109174355,0.6736309847437462,0.6583614349365234,14.309427142610526,11.83989143371582,7.482836723327637,0.3679978600125364,1,0,1,0,1,-21.3125,12.493592262268066,70.0,-35.0,0.030943606048822403,0.3370542488992214,91.59136238628587,medium
16,7,46,92,93,elongated,intermediate,0.4426162863619269,0.4436478298008232,0.5449209809303284,27.046713417056978,3.5491557121276855,5.613215446472168,0.36771432595585063,1,0,1,0,1,-7.625,21.168594360351562,85.0,-45.0,0.026022713631391525,0.34169160202145576,92.92311652724472,medium
31,6,48,96,97,elongated,intermediate,0.384968687271739,0.3869307204001522,0.508761465549469,25.54211765845538,4.375058650970459,6.904958248138428,0.3663888333937469,1,0,1,0,1,18.8125,5.875997066497803,30.0,15.0,0.009676340967416763,0.3567124865949154,97.35899671619474,medium
