method,layer,head,mean_logit_mse,sink_mse,local_mse,long_mse,top1_match_rate,mean_attention_kl,mean_attention_l1,mean_margin_drop,query_count,logit_count
fireq,16,31,1.7292689586919439,0.6102927976465523,1.4845051734002082,1.7428174232281768,0.875,0.055978624354402484,0.19801132228894858,0.5216387510299683,8,75384
fireq,29,24,1.72716877173583,2.132916964170371,1.1791522267100576,1.766698310077672,1.0,0.000616034752511041,0.003289750415206072,0.012168645858764648,8,75384
fireq,29,30,1.7232482871776351,0.5136539949732086,1.2340785351428356,1.7309529258949583,1.0,0.0010422373316032463,0.010689252812881023,-0.011881828308105469,8,75384
fireq,30,28,1.7057639693983946,0.11926210509534876,1.5591321169675052,1.7148470227172572,1.0,9.621004210202955e-06,0.0009133175917668268,-0.0017964839935302734,8,75384
fireq,20,8,1.701022882006276,0.23846339136654368,1.0689587687398052,1.71760490276723,1.0,0.0063158577442588015,0.031447153098270064,-0.17212915420532227,8,75384
fireq,12,5,1.6966990240550874,0.39365416521168145,3.2819372072324646,1.6737136343278838,1.0,0.0012525199733248726,0.0031836841044423636,0.00039768218994140625,8,75384
fireq,31,21,1.6938895640803242,0.7831811622277848,1.153321750347431,1.697915296797489,1.0,7.161948860812117e-05,0.008265498909167945,-0.02948904037475586,8,75384
fireq,12,27,1.6926840630709032,0.54574527157271,2.0548268664014206,1.677279035248131,1.0,0.01655432122844047,0.06071132997749373,-0.01957523822784424,8,75384
fireq,17,18,1.6821789430416283,0.31214254972827027,2.0183646233527215,1.6854087285696215,1.0,0.013716399123950396,0.02863466950657312,-0.0016918182373046875,8,75384
fireq,18,5,1.678468390305279,0.3347632032412015,0.9586576105474116,1.698596780631436,0.875,5.56570043386273e-07,0.0006148862321424531,-0.0006570816040039062,8,75384
fireq,18,31,1.6775489960264969,0.6596501362389909,1.0648626809591775,1.6833701029807773,0.875,0.00011435298767992208,0.0005466434613481397,-0.00016069412231445312,8,75384
fireq,27,19,1.6753078664965657,0.5662588526561351,1.5221548143323962,1.6822501022503014,1.0,1.1892145721503766e-06,0.0010088756680488586,0.0027914047241210938,8,75384
